ID,DATE_KEY,FULL_DATE_KEY,YEAR,DAY_OF_WEEK,IS_HOLIDAY,MONTH_PERSIAN_NAME,DAY_PERSIAN_NAME
4533,14070526,1407/05/26,1407,5,0,مرداد,چهارشنبه
4534,14070527,1407/05/27,1407,6,0,مرداد,پنجشنبه
4535,14070528,1407/05/28,1407,7,1,مرداد,جمعه
4536,14070529,1407/05/29,1407,1,0,مرداد,شنبه
4537,14070530,1407/05/30,1407,2,0,مرداد,یکشنبه
4538,14070531,1407/05/31,1407,3,0,مرداد,دوشنبه
4539,14070601,1407/06/01,1407,4,0,شهریور,سه شنبه
4540,14070602,1407/06/02,1407,5,0,شهریور,چهارشنبه
4541,14070603,1407/06/03,1407,6,0,شهریور,پنجشنبه
4542,14070604,1407/06/04,1407,7,1,شهریور,جمعه
4543,14070605,1407/06/05,1407,1,0,شهریور,شنبه
4544,14070606,1407/06/06,1407,2,0,شهریور,یکشنبه
4545,14070607,1407/06/07,1407,3,0,شهریور,دوشنبه
4546,14070608,1407/06/08,1407,4,0,شهریور,سه شنبه
4547,14070609,1407/06/09,1407,5,0,شهریور,چهارشنبه
4548,14070610,1407/06/10,1407,6,0,شهریور,پنجشنبه
4549,14070611,1407/06/11,1407,7,1,شهریور,جمعه
4550,14070612,1407/06/12,1407,1,0,شهریور,شنبه
4551,14070613,1407/06/13,1407,2,0,شهریور,یکشنبه
4552,14070614,1407/06/14,1407,3,0,شهریور,دوشنبه
4553,14070615,1407/06/15,1407,4,0,شهریور,سه شنبه
4554,14070616,1407/06/16,1407,5,0,شهریور,چهارشنبه
4555,14070617,1407/06/17,1407,6,0,شهریور,پنجشنبه
4556,14070618,1407/06/18,1407,7,1,شهریور,جمعه
4557,14070619,1407/06/19,1407,1,0,شهریور,شنبه
4558,14070620,1407/06/20,1407,2,0,شهریور,یکشنبه
4559,14070621,1407/06/21,1407,3,0,شهریور,دوشنبه
4560,14070622,1407/06/22,1407,4,0,شهریور,سه شنبه
4561,14070623,1407/06/23,1407,5,0,شهریور,چهارشنبه
4562,14070624,1407/06/24,1407,6,0,شهریور,پنجشنبه
4563,14070625,1407/06/25,1407,7,1,شهریور,جمعه
4564,14070626,1407/06/26,1407,1,0,شهریور,شنبه
4565,14070627,1407/06/27,1407,2,0,شهریور,یکشنبه
4566,14070628,1407/06/28,1407,3,0,شهریور,دوشنبه
4567,14070629,1407/06/29,1407,4,0,شهریور,سه شنبه
4568,14070630,1407/06/30,1407,5,0,شهریور,چهارشنبه
4569,14070631,1407/06/31,1407,6,0,شهریور,پنجشنبه
4570,14070701,1407/07/01,1407,7,1,مهر,جمعه
4571,14070702,1407/07/02,1407,1,0,مهر,شنبه
4572,14070703,1407/07/03,1407,2,0,مهر,یکشنبه
4573,14070704,1407/07/04,1407,3,0,مهر,دوشنبه
4574,14070705,1407/07/05,1407,4,0,مهر,سه شنبه
4575,14070706,1407/07/06,1407,5,0,مهر,چهارشنبه
4576,14070707,1407/07/07,1407,6,0,مهر,پنجشنبه
4577,14070708,1407/07/08,1407,7,1,مهر,جمعه
4578,14070709,1407/07/09,1407,1,0,مهر,شنبه
4579,14070710,1407/07/10,1407,2,0,مهر,یکشنبه
4580,14070711,1407/07/11,1407,3,0,مهر,دوشنبه
4581,14070712,1407/07/12,1407,4,0,مهر,سه شنبه
4582,14070713,1407/07/13,1407,5,0,مهر,چهارشنبه
4583,14070714,1407/07/14,1407,6,0,مهر,پنجشنبه
4584,14070715,1407/07/15,1407,7,1,مهر,جمعه
4585,14070716,1407/07/16,1407,1,0,مهر,شنبه
4586,14070717,1407/07/17,1407,2,0,مهر,یکشنبه
4587,14070718,1407/07/18,1407,3,0,مهر,دوشنبه
4588,14070719,1407/07/19,1407,4,0,مهر,سه شنبه
4589,14070720,1407/07/20,1407,5,0,مهر,چهارشنبه
4590,14070721,1407/07/21,1407,6,0,مهر,پنجشنبه
4591,14070722,1407/07/22,1407,7,1,مهر,جمعه
4592,14070723,1407/07/23,1407,1,0,مهر,شنبه
4593,14070724,1407/07/24,1407,2,0,مهر,یکشنبه
4594,14070725,1407/07/25,1407,3,0,مهر,دوشنبه
4595,14070726,1407/07/26,1407,4,0,مهر,سه شنبه
4596,14070727,1407/07/27,1407,5,0,مهر,چهارشنبه
4597,14070728,1407/07/28,1407,6,0,مهر,پنجشنبه
4598,14070729,1407/07/29,1407,7,1,مهر,جمعه
4599,14070730,1407/07/30,1407,1,0,مهر,شنبه
4600,14070801,1407/08/01,1407,2,1,آبان,یکشنبه
4601,14070802,1407/08/02,1407,3,0,آبان,دوشنبه
4602,14070803,1407/08/03,1407,4,0,آبان,سه شنبه
4603,14070804,1407/08/04,1407,5,0,آبان,چهارشنبه
4604,14070805,1407/08/05,1407,6,0,آبان,پنجشنبه
4605,14070806,1407/08/06,1407,7,1,آبان,جمعه
4606,14070807,1407/08/07,1407,1,0,آبان,شنبه
4607,14070808,1407/08/08,1407,2,0,آبان,یکشنبه
4608,14070809,1407/08/09,1407,3,0,آبان,دوشنبه
4609,14070810,1407/08/10,1407,4,0,آبان,سه شنبه
4610,14070811,1407/08/11,1407,5,0,آبان,چهارشنبه
4611,14070812,1407/08/12,1407,6,0,آبان,پنجشنبه
4612,14070813,1407/08/13,1407,7,1,آبان,جمعه
4613,14070814,1407/08/14,1407,1,0,آبان,شنبه
4614,14070815,1407/08/15,1407,2,0,آبان,یکشنبه
4615,14070816,1407/08/16,1407,3,0,آبان,دوشنبه
4616,14070817,1407/08/17,1407,4,0,آبان,سه شنبه
4617,14070818,1407/08/18,1407,5,0,آبان,چهارشنبه
4618,14070819,1407/08/19,1407,6,0,آبان,پنجشنبه
4619,14070820,1407/08/20,1407,7,1,آبان,جمعه
4620,14070821,1407/08/21,1407,1,0,آبان,شنبه
4621,14070822,1407/08/22,1407,2,0,آبان,یکشنبه
4622,14070823,1407/08/23,1407,3,0,آبان,دوشنبه
4623,14070824,1407/08/24,1407,4,0,آبان,سه شنبه
4624,14070825,1407/08/25,1407,5,0,آبان,چهارشنبه
4625,14070826,1407/08/26,1407,6,0,آبان,پنجشنبه
4626,14070827,1407/08/27,1407,7,1,آبان,جمعه
4627,14070828,1407/08/28,1407,1,0,آبان,شنبه
4628,14070829,1407/08/29,1407,2,0,آبان,یکشنبه
4629,14070830,1407/08/30,1407,3,0,آبان,دوشنبه
4630,14070901,1407/09/01,1407,4,0,آذر,سه شنبه
4631,14070902,1407/09/02,1407,5,0,آذر,چهارشنبه
4632,14070903,1407/09/03,1407,6,0,آذر,پنجشنبه
4633,14070904,1407/09/04,1407,7,1,آذر,جمعه
4634,14070905,1407/09/05,1407,1,0,آذر,شنبه
4635,14070906,1407/09/06,1407,2,0,آذر,یکشنبه
4636,14070907,1407/09/07,1407,3,0,آذر,دوشنبه
4637,14070908,1407/09/08,1407,4,0,آذر,سه شنبه
4638,14070909,1407/09/09,1407,5,0,آذر,چهارشنبه
4639,14070910,1407/09/10,1407,6,0,آذر,پنجشنبه
4640,14070911,1407/09/11,1407,7,1,آذر,جمعه
4641,14070912,1407/09/12,1407,1,0,آذر,شنبه
4642,14070913,1407/09/13,1407,2,0,آذر,یکشنبه
4643,14070914,1407/09/14,1407,3,0,آذر,دوشنبه
4644,14070915,1407/09/15,1407,4,0,آذر,سه شنبه
4645,14070916,1407/09/16,1407,5,0,آذر,چهارشنبه
4646,14070917,1407/09/17,1407,6,0,آذر,پنجشنبه
4647,14070918,1407/09/18,1407,7,1,آذر,جمعه
4648,14070919,1407/09/19,1407,1,0,آذر,شنبه
4649,14070920,1407/09/20,1407,2,0,آذر,یکشنبه
4650,14070921,1407/09/21,1407,3,0,آذر,دوشنبه
4651,14070922,1407/09/22,1407,4,0,آذر,سه شنبه
4652,14070923,1407/09/23,1407,5,0,آذر,چهارشنبه
4653,14070924,1407/09/24,1407,6,0,آذر,پنجشنبه
4654,14070925,1407/09/25,1407,7,1,آذر,جمعه
4655,14070926,1407/09/26,1407,1,0,آذر,شنبه
4656,14070927,1407/09/27,1407,2,0,آذر,یکشنبه
4657,14070928,1407/09/28,1407,3,0,آذر,دوشنبه
4658,14070929,1407/09/29,1407,4,0,آذر,سه شنبه
4659,14070930,1407/09/30,1407,5,0,آذر,چهارشنبه
4660,14071001,1407/10/01,1407,6,0,دی,پنجشنبه
4661,14071002,1407/10/02,1407,7,1,دی,جمعه
4662,14071003,1407/10/03,1407,1,0,دی,شنبه
4663,14071004,1407/10/04,1407,2,0,دی,یکشنبه
4664,14071005,1407/10/05,1407,3,0,دی,دوشنبه
4665,14071006,1407/10/06,1407,4,0,دی,سه شنبه
4666,14071007,1407/10/07,1407,5,0,دی,چهارشنبه
4667,14071008,1407/10/08,1407,6,0,دی,پنجشنبه
4668,14071009,1407/10/09,1407,7,1,دی,جمعه
4669,14071010,1407/10/10,1407,1,0,دی,شنبه
4670,14071011,1407/10/11,1407,2,0,دی,یکشنبه
4671,14071012,1407/10/12,1407,3,1,دی,دوشنبه
4672,14071013,1407/10/13,1407,4,0,دی,سه شنبه
4673,14071014,1407/10/14,1407,5,0,دی,چهارشنبه
4674,14071015,1407/10/15,1407,6,0,دی,پنجشنبه
4675,14071016,1407/10/16,1407,7,1,دی,جمعه
4676,14071017,1407/10/17,1407,1,0,دی,شنبه
4677,14071018,1407/10/18,1407,2,0,دی,یکشنبه
4678,14071019,1407/10/19,1407,3,0,دی,دوشنبه
4679,14071020,1407/10/20,1407,4,0,دی,سه شنبه
4680,14071021,1407/10/21,1407,5,0,دی,چهارشنبه
4681,14071022,1407/10/22,1407,6,0,دی,پنجشنبه
4682,14071023,1407/10/23,1407,7,1,دی,جمعه
4683,14071024,1407/10/24,1407,1,0,دی,شنبه
4684,14071025,1407/10/25,1407,2,0,دی,یکشنبه
4685,14071026,1407/10/26,1407,3,0,دی,دوشنبه
4686,14071027,1407/10/27,1407,4,0,دی,سه شنبه
4687,14071028,1407/10/28,1407,5,0,دی,چهارشنبه
4688,14071029,1407/10/29,1407,6,0,دی,پنجشنبه
4689,14071030,1407/10/30,1407,7,1,دی,جمعه
4690,14071101,1407/11/01,1407,1,0,بهمن,شنبه
4691,14071102,1407/11/02,1407,2,0,بهمن,یکشنبه
4692,14071103,1407/11/03,1407,3,0,بهمن,دوشنبه
4693,14071104,1407/11/04,1407,4,0,بهمن,سه شنبه
4694,14071105,1407/11/05,1407,5,0,بهمن,چهارشنبه
4695,14071106,1407/11/06,1407,6,0,بهمن,پنجشنبه
4696,14071107,1407/11/07,1407,7,1,بهمن,جمعه
4697,14071108,1407/11/08,1407,1,0,بهمن,شنبه
4698,14071109,1407/11/09,1407,2,0,بهمن,یکشنبه
4699,14071110,1407/11/10,1407,3,0,بهمن,دوشنبه
4700,14071111,1407/11/11,1407,4,0,بهمن,سه شنبه
4701,14071112,1407/11/12,1407,5,0,بهمن,چهارشنبه
4702,14071113,1407/11/13,1407,6,0,بهمن,پنجشنبه
4703,14071114,1407/11/14,1407,7,1,بهمن,جمعه
4704,14071115,1407/11/15,1407,1,0,بهمن,شنبه
4705,14071116,1407/11/16,1407,2,0,بهمن,یکشنبه
4706,14071117,1407/11/17,1407,3,0,بهمن,دوشنبه
4707,14071118,1407/11/18,1407,4,1,بهمن,سه شنبه
4708,14071119,1407/11/19,1407,5,0,بهمن,چهارشنبه
4709,14071120,1407/11/20,1407,6,0,بهمن,پنجشنبه
4710,14071121,1407/11/21,1407,7,1,بهمن,جمعه
4711,14071122,1407/11/22,1407,1,1,بهمن,شنبه
4712,14071123,1407/11/23,1407,2,0,بهمن,یکشنبه
4713,14071124,1407/11/24,1407,3,0,بهمن,دوشنبه
4714,14071125,1407/11/25,1407,4,0,بهمن,سه شنبه
4715,14071126,1407/11/26,1407,5,0,بهمن,چهارشنبه
4716,14071127,1407/11/27,1407,6,1,بهمن,پنجشنبه
4717,14071128,1407/11/28,1407,7,1,بهمن,جمعه
4718,14071129,1407/11/29,1407,1,0,بهمن,شنبه
4719,14071130,1407/11/30,1407,2,0,بهمن,یکشنبه
4720,14071201,1407/12/01,1407,3,0,اسفند,دوشنبه
4721,14071202,1407/12/02,1407,4,0,اسفند,سه شنبه
4722,14071203,1407/12/03,1407,5,0,اسفند,چهارشنبه
4723,14071204,1407/12/04,1407,6,0,اسفند,پنجشنبه
4724,14071205,1407/12/05,1407,7,1,اسفند,جمعه
4725,14071206,1407/12/06,1407,1,0,اسفند,شنبه
4726,14071207,1407/12/07,1407,2,0,اسفند,یکشنبه
4727,14071208,1407/12/08,1407,3,0,اسفند,دوشنبه
4728,14071209,1407/12/09,1407,4,0,اسفند,سه شنبه
4729,14071210,1407/12/10,1407,5,0,اسفند,چهارشنبه
4730,14071211,1407/12/11,1407,6,0,اسفند,پنجشنبه
4731,14071212,1407/12/12,1407,7,1,اسفند,جمعه
4732,14071213,1407/12/13,1407,1,0,اسفند,شنبه
4733,14071214,1407/12/14,1407,2,0,اسفند,یکشنبه
4734,14071215,1407/12/15,1407,3,0,اسفند,دوشنبه
4735,14071216,1407/12/16,1407,4,0,اسفند,سه شنبه
4736,14071217,1407/12/17,1407,5,0,اسفند,چهارشنبه
4737,14071218,1407/12/18,1407,6,0,اسفند,پنجشنبه
4738,14071219,1407/12/19,1407,7,1,اسفند,جمعه
4739,14071220,1407/12/20,1407,1,0,اسفند,شنبه
4740,14071221,1407/12/21,1407,2,1,اسفند,یکشنبه
4741,14071222,1407/12/22,1407,3,0,اسفند,دوشنبه
4742,14071223,1407/12/23,1407,4,0,اسفند,سه شنبه
4743,14071224,1407/12/24,1407,5,0,اسفند,چهارشنبه
4744,14071225,1407/12/25,1407,6,0,اسفند,پنجشنبه
4745,14071226,1407/12/26,1407,7,1,اسفند,جمعه
4746,14071227,1407/12/27,1407,1,0,اسفند,شنبه
4747,14071228,1407/12/28,1407,2,0,اسفند,یکشنبه
4748,14071229,1407/12/29,1407,3,1,اسفند,دوشنبه
4749,14071230,1407/12/30,1407,4,0,اسفند,سه شنبه
4750,14080101,1408/01/01,1408,5,1,فروردین,چهارشنبه
4751,14080102,1408/01/02,1408,6,1,فروردین,پنجشنبه
4752,14080103,1408/01/03,1408,7,1,فروردین,جمعه
4753,14080104,1408/01/04,1408,1,0,فروردین,شنبه
4754,14080105,1408/01/05,1408,2,0,فروردین,یکشنبه
4755,14080106,1408/01/06,1408,3,0,فروردین,دوشنبه
4756,14080107,1408/01/07,1408,4,0,فروردین,سه شنبه
4757,14080108,1408/01/08,1408,5,0,فروردین,چهارشنبه
4758,14080109,1408/01/09,1408,6,0,فروردین,پنجشنبه
4759,14080110,1408/01/10,1408,7,1,فروردین,جمعه
4760,14080111,1408/01/11,1408,1,0,فروردین,شنبه
4761,14080112,1408/01/12,1408,2,1,فروردین,یکشنبه
4762,14080113,1408/01/13,1408,3,1,فروردین,دوشنبه
4763,14080114,1408/01/14,1408,4,0,فروردین,سه شنبه
4764,14080115,1408/01/15,1408,5,0,فروردین,چهارشنبه
4765,14080116,1408/01/16,1408,6,0,فروردین,پنجشنبه
4766,14080117,1408/01/17,1408,7,1,فروردین,جمعه
4767,14080118,1408/01/18,1408,1,0,فروردین,شنبه
4768,14080119,1408/01/19,1408,2,0,فروردین,یکشنبه
4769,14080120,1408/01/20,1408,3,0,فروردین,دوشنبه
4770,14080121,1408/01/21,1408,4,0,فروردین,سه شنبه
4771,14080122,1408/01/22,1408,5,0,فروردین,چهارشنبه
4772,14080123,1408/01/23,1408,6,0,فروردین,پنجشنبه
4773,14080124,1408/01/24,1408,7,1,فروردین,جمعه
4774,14080125,1408/01/25,1408,1,0,فروردین,شنبه
4775,14080126,1408/01/26,1408,2,0,فروردین,یکشنبه
4776,14080127,1408/01/27,1408,3,0,فروردین,دوشنبه
4777,14080128,1408/01/28,1408,4,0,فروردین,سه شنبه
4778,14080129,1408/01/29,1408,5,0,فروردین,چهارشنبه
4779,14080130,1408/01/30,1408,6,0,فروردین,پنجشنبه
4780,14080131,1408/01/31,1408,7,1,فروردین,جمعه
4781,14080201,1408/02/01,1408,1,0,اردیبهشت,شنبه
4782,14080202,1408/02/02,1408,2,0,اردیبهشت,یکشنبه
4783,14080203,1408/02/03,1408,3,0,اردیبهشت,دوشنبه
4784,14080204,1408/02/04,1408,4,0,اردیبهشت,سه شنبه
4785,14080205,1408/02/05,1408,5,0,اردیبهشت,چهارشنبه
4786,14080206,1408/02/06,1408,6,1,اردیبهشت,پنجشنبه
4787,14080207,1408/02/07,1408,7,1,اردیبهشت,جمعه
4788,14080208,1408/02/08,1408,1,0,اردیبهشت,شنبه
4789,14080209,1408/02/09,1408,2,0,اردیبهشت,یکشنبه
4790,14080210,1408/02/10,1408,3,0,اردیبهشت,دوشنبه
4791,14080211,1408/02/11,1408,4,0,اردیبهشت,سه شنبه
4792,14080212,1408/02/12,1408,5,0,اردیبهشت,چهارشنبه
4793,14080213,1408/02/13,1408,6,0,اردیبهشت,پنجشنبه
4794,14080214,1408/02/14,1408,7,1,اردیبهشت,جمعه
4795,14080215,1408/02/15,1408,1,0,اردیبهشت,شنبه
4796,14080216,1408/02/16,1408,2,0,اردیبهشت,یکشنبه
4797,14080217,1408/02/17,1408,3,0,اردیبهشت,دوشنبه
4798,14080218,1408/02/18,1408,4,0,اردیبهشت,سه شنبه
4799,14080219,1408/02/19,1408,5,0,اردیبهشت,چهارشنبه
4800,14080220,1408/02/20,1408,6,0,اردیبهشت,پنجشنبه
4801,14080221,1408/02/21,1408,7,1,اردیبهشت,جمعه
4802,14080222,1408/02/22,1408,1,0,اردیبهشت,شنبه
4803,14080223,1408/02/23,1408,2,0,اردیبهشت,یکشنبه
4804,14080224,1408/02/24,1408,3,0,اردیبهشت,دوشنبه
4805,14080225,1408/02/25,1408,4,0,اردیبهشت,سه شنبه
4806,14080226,1408/02/26,1408,5,0,اردیبهشت,چهارشنبه
4807,14080227,1408/02/27,1408,6,0,اردیبهشت,پنجشنبه
4808,14080228,1408/02/28,1408,7,1,اردیبهشت,جمعه
4809,14080229,1408/02/29,1408,1,0,اردیبهشت,شنبه
4810,14080230,1408/02/30,1408,2,0,اردیبهشت,یکشنبه
4811,14080231,1408/02/31,1408,3,0,اردیبهشت,دوشنبه
4812,14080301,1408/03/01,1408,4,0,خرداد,سه شنبه
4813,14080302,1408/03/02,1408,5,0,خرداد,چهارشنبه
4814,14080303,1408/03/03,1408,6,1,خرداد,پنجشنبه
4815,14080304,1408/03/04,1408,7,1,خرداد,جمعه
4816,14080305,1408/03/05,1408,1,0,خرداد,شنبه
4817,14080306,1408/03/06,1408,2,0,خرداد,یکشنبه
4818,14080307,1408/03/07,1408,3,0,خرداد,دوشنبه
4819,14080308,1408/03/08,1408,4,0,خرداد,سه شنبه
4820,14080309,1408/03/09,1408,5,0,خرداد,چهارشنبه
4821,14080310,1408/03/10,1408,6,0,خرداد,پنجشنبه
4822,14080311,1408/03/11,1408,7,1,خرداد,جمعه
4823,14080312,1408/03/12,1408,1,0,خرداد,شنبه
4824,14080313,1408/03/13,1408,2,0,خرداد,یکشنبه
4825,14080314,1408/03/14,1408,3,1,خرداد,دوشنبه
4826,14080315,1408/03/15,1408,4,1,خرداد,سه شنبه
4827,14080316,1408/03/16,1408,5,0,خرداد,چهارشنبه
4828,14080317,1408/03/17,1408,6,0,خرداد,پنجشنبه
4829,14080318,1408/03/18,1408,7,1,خرداد,جمعه
4830,14080319,1408/03/19,1408,1,0,خرداد,شنبه
4831,14080320,1408/03/20,1408,2,0,خرداد,یکشنبه
4832,14080321,1408/03/21,1408,3,0,خرداد,دوشنبه
4833,14080322,1408/03/22,1408,4,0,خرداد,سه شنبه
4834,14080323,1408/03/23,1408,5,0,خرداد,چهارشنبه
4835,14080324,1408/03/24,1408,6,0,خرداد,پنجشنبه
4836,14080325,1408/03/25,1408,7,1,خرداد,جمعه
4837,14080326,1408/03/26,1408,1,0,خرداد,شنبه
4838,14080327,1408/03/27,1408,2,0,خرداد,یکشنبه
4839,14080328,1408/03/28,1408,3,0,خرداد,دوشنبه
4840,14080329,1408/03/29,1408,4,0,خرداد,سه شنبه
4841,14080330,1408/03/30,1408,5,0,خرداد,چهارشنبه
4842,14080331,1408/03/31,1408,6,0,خرداد,پنجشنبه
4843,14080401,1408/04/01,1408,7,1,تیر,جمعه
4844,14080402,1408/04/02,1408,1,0,تیر,شنبه
4845,14080403,1408/04/03,1408,2,0,تیر,یکشنبه
4846,14080404,1408/04/04,1408,3,0,تیر,دوشنبه
4847,14080405,1408/04/05,1408,4,0,تیر,سه شنبه
4848,14080406,1408/04/06,1408,5,0,تیر,چهارشنبه
4849,14080407,1408/04/07,1408,6,0,تیر,پنجشنبه
4850,14080408,1408/04/08,1408,7,1,تیر,جمعه
4851,14080409,1408/04/09,1408,1,0,تیر,شنبه
4852,14080410,1408/04/10,1408,2,0,تیر,یکشنبه
4853,14080411,1408/04/11,1408,3,0,تیر,دوشنبه
4854,14080412,1408/04/12,1408,4,0,تیر,سه شنبه
4855,14080413,1408/04/13,1408,5,1,تیر,چهارشنبه
4856,14080414,1408/04/14,1408,6,0,تیر,پنجشنبه
4857,14080415,1408/04/15,1408,7,1,تیر,جمعه
4858,14080416,1408/04/16,1408,1,0,تیر,شنبه
4859,14080417,1408/04/17,1408,2,0,تیر,یکشنبه
4860,14080418,1408/04/18,1408,3,0,تیر,دوشنبه
4861,14080419,1408/04/19,1408,4,0,تیر,سه شنبه
4862,14080420,1408/04/20,1408,5,0,تیر,چهارشنبه
4863,14080421,1408/04/21,1408,6,1,تیر,پنجشنبه
4864,14080422,1408/04/22,1408,7,1,تیر,جمعه
4865,14080423,1408/04/23,1408,1,0,تیر,شنبه
4866,14080424,1408/04/24,1408,2,0,تیر,یکشنبه
4867,14080425,1408/04/25,1408,3,0,تیر,دوشنبه
4868,14080426,1408/04/26,1408,4,0,تیر,سه شنبه
4869,14080427,1408/04/27,1408,5,0,تیر,چهارشنبه
4870,14080428,1408/04/28,1408,6,0,تیر,پنجشنبه
4871,14080429,1408/04/29,1408,7,1,تیر,جمعه
4872,14080430,1408/04/30,1408,1,0,تیر,شنبه
4873,14080431,1408/04/31,1408,2,1,تیر,یکشنبه
4874,14080501,1408/05/01,1408,3,0,مرداد,دوشنبه
4875,14080502,1408/05/02,1408,4,0,مرداد,سه شنبه
4876,14080503,1408/05/03,1408,5,0,مرداد,چهارشنبه
4877,14080504,1408/05/04,1408,6,0,مرداد,پنجشنبه
4878,14080505,1408/05/05,1408,7,1,مرداد,جمعه
4879,14080506,1408/05/06,1408,1,0,مرداد,شنبه
4880,14080507,1408/05/07,1408,2,0,مرداد,یکشنبه
4881,14080508,1408/05/08,1408,3,0,مرداد,دوشنبه
4882,14080509,1408/05/09,1408,4,1,مرداد,سه شنبه
4883,14080510,1408/05/10,1408,5,0,مرداد,چهارشنبه
4884,14080511,1408/05/11,1408,6,0,مرداد,پنجشنبه
4885,14080512,1408/05/12,1408,7,1,مرداد,جمعه
4886,14080513,1408/05/13,1408,1,0,مرداد,شنبه
4887,14080514,1408/05/14,1408,2,0,مرداد,یکشنبه
4888,14080515,1408/05/15,1408,3,0,مرداد,دوشنبه
4889,14080516,1408/05/16,1408,4,0,مرداد,سه شنبه
4890,14080517,1408/05/17,1408,5,0,مرداد,چهارشنبه
4891,14080518,1408/05/18,1408,6,0,مرداد,پنجشنبه
4892,14080519,1408/05/19,1408,7,1,مرداد,جمعه
4893,14080520,1408/05/20,1408,1,0,مرداد,شنبه
4894,14080521,1408/05/21,1408,2,0,مرداد,یکشنبه
4895,14080522,1408/05/22,1408,3,0,مرداد,دوشنبه
4896,14080523,1408/05/23,1408,4,0,مرداد,سه شنبه
4897,14080524,1408/05/24,1408,5,0,مرداد,چهارشنبه
4898,14080525,1408/05/25,1408,6,0,مرداد,پنجشنبه
4899,14080526,1408/05/26,1408,7,1,مرداد,جمعه
4900,14080527,1408/05/27,1408,1,0,مرداد,شنبه
4901,14080528,1408/05/28,1408,2,0,مرداد,یکشنبه
4902,14080529,1408/05/29,1408,3,0,مرداد,دوشنبه
4903,14080530,1408/05/30,1408,4,0,مرداد,سه شنبه
4904,14080531,1408/05/31,1408,5,0,مرداد,چهارشنبه
4905,14080601,1408/06/01,1408,6,0,شهریور,پنجشنبه
4906,14080602,1408/06/02,1408,7,1,شهریور,جمعه
4907,14080603,1408/06/03,1408,1,0,شهریور,شنبه
4908,14080604,1408/06/04,1408,2,0,شهریور,یکشنبه
4909,14080605,1408/06/05,1408,3,0,شهریور,دوشنبه
4910,14080606,1408/06/06,1408,4,0,شهریور,سه شنبه
4911,14080607,1408/06/07,1408,5,0,شهریور,چهارشنبه
4912,14080608,1408/06/08,1408,6,0,شهریور,پنجشنبه
4913,14080609,1408/06/09,1408,7,1,شهریور,جمعه
4914,14080610,1408/06/10,1408,1,0,شهریور,شنبه
4915,14080611,1408/06/11,1408,2,0,شهریور,یکشنبه
4916,14080612,1408/06/12,1408,3,0,شهریور,دوشنبه
4917,14080613,1408/06/13,1408,4,0,شهریور,سه شنبه
4918,14080614,1408/06/14,1408,5,0,شهریور,چهارشنبه
4919,14080615,1408/06/15,1408,6,0,شهریور,پنجشنبه
4920,14080616,1408/06/16,1408,7,1,شهریور,جمعه
4921,14080617,1408/06/17,1408,1,0,شهریور,شنبه
4922,14080618,1408/06/18,1408,2,0,شهریور,یکشنبه
4923,14080619,1408/06/19,1408,3,0,شهریور,دوشنبه
4924,14080620,1408/06/20,1408,4,0,شهریور,سه شنبه
4925,14080621,1408/06/21,1408,5,0,شهریور,چهارشنبه
4926,14080622,1408/06/22,1408,6,0,شهریور,پنجشنبه
4927,14080623,1408/06/23,1408,7,1,شهریور,جمعه
4928,14080624,1408/06/24,1408,1,0,شهریور,شنبه
4929,14080625,1408/06/25,1408,2,0,شهریور,یکشنبه
4930,14080626,1408/06/26,1408,3,0,شهریور,دوشنبه
4931,14080627,1408/06/27,1408,4,0,شهریور,سه شنبه
4932,14080628,1408/06/28,1408,5,0,شهریور,چهارشنبه
4933,14080629,1408/06/29,1408,6,0,شهریور,پنجشنبه
4934,14080630,1408/06/30,1408,7,1,شهریور,جمعه
4935,14080631,1408/06/31,1408,1,0,شهریور,شنبه
4936,14080701,1408/07/01,1408,2,0,مهر,یکشنبه
4937,14080702,1408/07/02,1408,3,0,مهر,دوشنبه
4938,14080703,1408/07/03,1408,4,0,مهر,سه شنبه
4939,14080704,1408/07/04,1408,5,0,مهر,چهارشنبه
4940,14080705,1408/07/05,1408,6,0,مهر,پنجشنبه
4941,14080706,1408/07/06,1408,7,1,مهر,جمعه
4942,14080707,1408/07/07,1408,1,0,مهر,شنبه
4943,14080708,1408/07/08,1408,2,0,مهر,یکشنبه
4944,14080709,1408/07/09,1408,3,0,مهر,دوشنبه
4945,14080710,1408/07/10,1408,4,0,مهر,سه شنبه
4946,14080711,1408/07/11,1408,5,0,مهر,چهارشنبه
4947,14080712,1408/07/12,1408,6,0,مهر,پنجشنبه
4948,14080713,1408/07/13,1408,7,1,مهر,جمعه
4949,14080714,1408/07/14,1408,1,0,مهر,شنبه
4950,14080715,1408/07/15,1408,2,0,مهر,یکشنبه
4951,14080716,1408/07/16,1408,3,0,مهر,دوشنبه
4952,14080717,1408/07/17,1408,4,0,مهر,سه شنبه
4953,14080718,1408/07/18,1408,5,0,مهر,چهارشنبه
4954,14080719,1408/07/19,1408,6,0,مهر,پنجشنبه
4955,14080720,1408/07/20,1408,7,1,مهر,جمعه
4956,14080721,1408/07/21,1408,1,0,مهر,شنبه
4957,14080722,1408/07/22,1408,2,0,مهر,یکشنبه
4958,14080723,1408/07/23,1408,3,0,مهر,دوشنبه
4959,14080724,1408/07/24,1408,4,0,مهر,سه شنبه
4960,14080725,1408/07/25,1408,5,0,مهر,چهارشنبه
